"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000197451",1993.3291252499,-0.904040449349957,0.0509302322173888,-17.7505660192395,1.70625647855714e-70,4.48249696630573e-69,"HNRNPAB","3182"
"ENSG00000175309",155.381324911803,0.235263045734354,0.144597131041445,1.62702429875267,0.103731937208292,0.164404913493473,"PHYKPL","85007"
"ENSG00000113240",145.667603822942,0.810543226015589,0.15670421679229,5.1724404269858,2.31056177144531e-07,7.83008953496457e-07,"CLK4","57396"
"ENSG00000169131",140.346514471196,0.462780395712453,0.151846416553209,3.04768730284977,0.00230609759368941,0.00503738940800275,"ZNF354A","6940"
"ENSG00000178338",78.0875661791286,0.478437146844137,0.203388519493857,2.35233113469115,0.0186561584992165,0.034959245258926,"ZNF354B","117608"
"ENSG00000198939",2.72717446414803,0.29811175769752,1.07143214844793,0.27823671161012,0.780830655241487,0.847601251892836,"ZFP2","80108"
"ENSG00000178187",8.10395231347299,1.71202278314188,0.678904283615526,2.52174396959826,0.0116774667413362,0.0227859797211457,"ZNF454","285676"
"ENSG00000113262",0.993617887638223,2.12836173931653,1.96912445570158,1.0808670488825,0.279756258010775,0.383467980893118,"GRM6","2916"
"ENSG00000234284",26.205708374605,-0.0589199813813125,0.349722285794307,-0.168476484841366,0.866208441617638,0.910179667229484,"ZNF879","345462"
"ENSG00000177932",193.20856933664,0.342265324204306,0.13527677613775,2.53011147941449,0.0114026291036925,0.0222880567281458,"ZNF354C","30832"
"ENSG00000087116",3465.32774662936,0.604947192336483,0.0484209268403107,12.4935070807621,8.1002602205042e-36,9.69793949064102e-35,"ADAMTS2","9509"
"ENSG00000176783",512.442485735585,-0.605440596438306,0.0870793838859643,-6.95274322601049,3.58250419010848e-12,1.69771532970478e-11,"RUFY1","80230"
"ENSG00000169045",3149.51048633829,-0.752403603511775,0.047189114896109,-15.9444313623652,3.11462264055444e-57,6.39321845076481e-56,"HNRNPH1","3187"
"ENSG00000204659",0.385411482887772,-0.175813050822712,2.86692031128096,-0.0613247079560988,0.951100613727003,NA,"CBY3","646019"
"ENSG00000127022",17938.8997928596,0.238694215028641,0.033963277884899,7.02800877575987,2.09501724196079e-12,1.00738545226813e-11,"CANX","821"
"ENSG00000161021",795.79008409377,0.297086827176323,0.0733578582973559,4.04982961705455,5.12549372066481e-05,0.000137469565887458,"MAML1","9794"
"ENSG00000161013",4749.04305701751,0.770974511558227,0.0452210286219767,17.0490264165186,3.55403820570851e-65,8.44829275415032e-64,"MGAT4B","11282"
"ENSG00000161011",6251.70891106159,0.827447930251943,0.0461591610195678,17.9259742156313,7.39438332946951e-72,2.00696908857682e-70,"SQSTM1","8878"
"ENSG00000161010",150.993021657098,0.585642237477336,0.150134183734013,3.90079209752056,9.58784646516525e-05,0.000249260330223329,"MRNIP","51149"
"ENSG00000197226",2439.00507942956,-0.195291377752966,0.0489807531066173,-3.98710443116038,6.68845901541609e-05,0.00017700576220004,"TBC1D9B","23061"
"ENSG00000113269",413.90980818711,-0.118570046302117,0.0907972377943727,-1.30587724012752,0.191594307636361,0.280325315789208,"RNF130","55819"
"ENSG00000146090",0.668128445888822,2.75420279084838,2.30445680728898,1.1951635553059,0.232023134572599,0.328613968607626,"RASGEF1C","255426"
"ENSG00000050748",753.411149450144,0.105483390422281,0.0730049311288039,1.44488034974206,0.1484914967103,0.224873374282408,"MAPK9","5601"
"ENSG00000131459",1047.4213735041,0.824434917335896,0.0763082446781291,10.8040084110622,3.29497708663632e-27,3.00317701316302e-26,"GFPT2","9945"
"ENSG00000113300",521.70715041155,-0.351099503736701,0.0825474312051046,-4.25330623389513,2.10637207142166e-05,5.87949083117661e-05,"CNOT6","57472"
"ENSG00000161055",0.385411482887772,-0.175813050822712,2.86692031128096,-0.0613247079560988,0.951100613727003,NA,"SCGB3A1","92304"
"ENSG00000037280",3.56053927354244,-1.38602094631543,1.00408233720713,-1.38038574622343,0.167467906499307,0.249458460277622,"FLT4","2324"
"ENSG00000131446",3576.46431127133,0.00137527144410325,0.0436345944281434,0.031517915134241,0.974856505031138,0.982455906123421,"MGAT1","4245"
"ENSG00000196670",153.677489383619,0.0560888965220077,0.147170423719147,0.381115275097971,0.703117713369225,0.787667137400094,"ZFP62","643836"
"ENSG00000146054",6.82650348412019,-0.406612035946541,0.681380761317481,-0.596747162570804,0.550676199469729,0.658381262901344,"TRIM7","81786"
"ENSG00000146063",461.203084718745,0.315287047557111,0.0891146098676589,3.53799503835941,0.000403177634370821,0.000975222710546064,"TRIM41","90933"
"ENSG00000204628",12660.274086892,-0.329381403140453,0.0361449028574673,-9.11280366250603,8.02800072763537e-20,5.51079062523941e-19,"RACK1","10399"
"ENSG00000183718",96.4841803715296,0.276181888735668,0.182707599076575,1.51160592187475,0.13063414429208,0.201011277779983,"TRIM52","84851"
"ENSG00000112679",172.912100145834,-0.0758137618754313,0.138081381269603,-0.549051299880941,0.582970245023979,0.687840482840718,"DUSP22","56940"
"ENSG00000137265",0.522811855230981,-1.10524176998112,2.5807792452212,-0.428258934594148,0.668462613090661,0.760176667328614,"IRF4","3662"
"ENSG00000112685",766.611143734002,-0.531129721087652,0.0714922577675865,-7.42919216251775,1.09262916196069e-13,5.61086013553193e-13,"EXOC2","55770"
"ENSG00000188996",2.20895732347848,-0.755262151820151,1.22526884887342,-0.616405250582008,0.537627088844528,0.647983974107839,"HUS1B","135458"
"ENSG00000164379",17.6911305914125,3.76917117944768,0.662801914057479,5.68672343803886,1.29499918396102e-08,4.85237425762712e-08,"FOXQ1","94234"
"ENSG00000137273",409.244866461194,0.750172012880891,0.0953622924465878,7.86654760109779,3.64562048366746e-15,2.02065267725803e-14,"FOXF2","2295"
"ENSG00000054598",437.695036757538,0.707558412022875,0.091994508193893,7.69131142623844,1.4563446202984e-14,7.85924826582122e-14,"FOXC1","2296"
"ENSG00000112699",199.624327673351,-0.62175109704629,0.130443559786022,-4.76643766902869,1.87511703207829e-06,5.84012570134611e-06,"GMDS","2762"
"ENSG00000145949",9.41099133870498,0.0880230496018381,0.57230172197056,0.153805320205495,0.877763238838361,0.917610626613687,"MYLK4","340156"
"ENSG00000124535",957.024997555625,0.623115026034617,0.0726001466913775,8.58283425629252,9.25636802424719e-18,5.78542629098198e-17,"WRNIP1","56897"
"ENSG00000021355",211.238305406742,-0.722803894971963,0.128946798257423,-5.60544274646506,2.07723280770701e-08,7.65165136715467e-08,"SERPINB1","1992"
"ENSG00000170542",65.7389018979253,-0.089507315569911,0.223556290597443,-0.400379319815637,0.688877153656732,0.776257473093731,"SERPINB9","5272"
"ENSG00000124570",1342.2677216343,-0.0749251966858183,0.0613405914178846,-1.22146192193336,0.221911174414295,0.316880814699921,"SERPINB6","5269"
"ENSG00000124588",356.285739311854,-0.439632532983003,0.102731753208148,-4.27942207987291,1.87379222537437e-05,5.26921385567018e-05,"NQO2","4835"
"ENSG00000137275",580.294676939161,-0.0545247748172431,0.0792680154119847,-0.687853411415158,0.491545097323484,0.604051667168641,"RIPK1","8737"
"ENSG00000137274",87.4603378563679,-0.559723383916025,0.199748755660064,-2.8021370249163,0.0050765306672657,0.0105288360504027,"BPHL","670"
"ENSG00000137267",1001.78841619766,-1.7452759564342,0.0769005469061004,-22.6952346459288,4.99273732383308e-114,2.6564246454387e-112,"TUBB2A","7280"
"ENSG00000137285",105.730191384313,-1.38835141675947,0.191616147867605,-7.24548234691958,4.30902902876199e-13,2.14693948025335e-12,"TUBB2B","347733"
"ENSG00000180822",129.674834100819,-0.202937058129594,0.159923184952493,-1.26896583625369,0.204453249167749,0.296024362534068,"PSMG4","389362"
"ENSG00000137266",141.256361451771,1.02410836719884,0.16826985607068,6.08610710862363,1.15689062900285e-09,4.65472402136063e-09,"SLC22A23","63027"
"ENSG00000168994",772.481804485422,-0.55093756381959,0.0736849202456438,-7.47693777753883,7.60744110743026e-14,3.95898541812526e-13,"PXDC1","221749"
"ENSG00000145945",77.6802568117903,-0.790654202435357,0.202717723110162,-3.90027171924033,9.60847881900875e-05,0.000249708624289457,"FAM50B","26240"
"ENSG00000112739",1194.54662404321,0.203387411748032,0.0625118953559502,3.25357934821717,0.00113960893555691,0.00259671559867622,"PRPF4B","8899"
"ENSG00000145975",1.26525521478988,2.54929556139069,1.74689041145987,1.45933342164278,0.144473360873599,0.219532775807311,"FAM217A","222826"
"ENSG00000185689",3.6301314449373,-0.480766766683791,0.924861872262631,-0.519825480001265,0.603185218438594,0.705031624184947,"TEX56P","404220"
"ENSG00000198721",634.101543044903,-0.44462879275097,0.0814834290991461,-5.45667748236223,4.85126350926182e-08,1.73454443472831e-07,"ECI2","10455"
"ENSG00000153046",601.714334726115,0.553529010703364,0.080402955215448,6.88443614068819,5.80168721900622e-12,2.71704055397883e-11,"CDYL","9425"
"ENSG00000124787",102.389980936558,-0.383801340006713,0.183741116536219,-2.08881576014075,0.0367243111625863,0.064718749003252,"RPP40","10799"
"ENSG00000219607",10.6928390160803,-0.204941105524569,0.537646111382129,-0.381182159018553,0.703068086616234,0.787667137400094,"PPP1R3G","648791"
"ENSG00000214113",214.735165416295,-0.31426399595326,0.126523388461004,-2.48384112831534,0.0129973780004584,0.0251253091514632,"LYRM4","57128"
"ENSG00000145982",116.115481612672,-0.320930961057802,0.1647686055649,-1.94776765851425,0.0514427702454855,0.0879371398809204,"FARS2","10667"
"ENSG00000124785",1.25582460958268,-0.733748982758967,1.65382164654723,-0.443668750067974,0.657282092036406,0.751223223918771,"NRN1","51299"
"ENSG00000124782",488.219803651135,-0.120155232133685,0.0853089232029233,-1.40847202874514,0.158991343875171,0.238519383757356,"RREB1","6239"
"ENSG00000124783",4636.451048028,-0.118619681429364,0.0461343501911124,-2.57117919593492,0.0101352868437552,0.0199831247496005,"SSR1","6745"
"ENSG00000164304",0.144923387344287,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,"CAGE1","285782"
"ENSG00000124784",318.879537417062,-0.0277247895095677,0.106000290665075,-0.261553900801733,0.793665388784142,0.856589549659668,"RIOK1","83732"
"ENSG00000096696",3646.98281018051,1.21891410112656,0.0591802007472223,20.5966537074271,2.94074594794042e-94,1.16821330945407e-92,"DSP","1832"
"ENSG00000168566",338.986866639628,0.134961564710104,0.102086735490177,1.32202841105728,0.186158690406838,0.273418141105819,"SNRNP48","154007"
"ENSG00000153162",22.0265005377848,0.621598336059431,0.38299153976189,1.62300800807738,0.10458769299428,0.165539289317398,"BMP6","654"
"ENSG00000259040",0.177436594104331,0.785955538541566,4.05983006390921,0.193593211087454,0.846494414395661,NA,"BLOC1S5-TXNDC5","100526836"
"ENSG00000239264",145.508595652882,-0.686606515119423,0.152712253652949,-4.4960800374264,6.92176902100566e-06,2.03985266609841e-05,"TXNDC5","81567"
"ENSG00000188428",145.60063593455,-0.265711940047228,0.155328709383218,-1.71064281099303,0.0871470708675851,0.14079955387486,"BLOC1S5","63915"
"ENSG00000124802",145.254716886392,0.0893375229112283,0.147650611209271,0.605060298630301,0.54513893233338,0.653989221386191,"EEF1E1","9521"
"ENSG00000124786",661.064461433121,0.251597847599329,0.0819835114107116,3.06888352633376,0.00214860341803511,0.00471643091674135,"SLC35B3","51000"
"ENSG00000181355",0.177436594104331,0.785955538541566,4.05983006390921,0.193593211087454,0.846494414395661,NA,NA,NA
"ENSG00000137203",70.6664110784863,-0.604148177906244,0.217213230056447,-2.78135994639574,0.0054131681736336,0.0111782643327746,"TFAP2A","7020"
"ENSG00000111846",83.3342479221275,0.845013206265099,0.208185348709174,4.05894656614644,4.92945907681468e-05,0.000132452812897165,"GCNT2","2651"
"ENSG00000137434",1.24385229121356,0.24167558596029,1.66142266835423,0.145463036326385,0.88434529803497,0.921419653760296,"C6orf52","347744"
"ENSG00000111845",326.968438136006,-0.0374094660407759,0.103086325941007,-0.362894551719539,0.716683656823345,0.798896777057128,"PAK1IP1","55003"
"ENSG00000111843",1225.92840655923,0.184315403004019,0.0599638660286407,3.07377451140299,0.00211369126162892,0.00464602264189217,"TMEM14C","51522"
"ENSG00000137210",303.918923155516,-0.531973673753454,0.10626242045254,-5.00622582741799,5.55076308833636e-07,1.8223913209156e-06,"TMEM14B","81853"
"ENSG00000111837",3.7617185387606,-0.392117077320717,0.955605874729099,-0.410333472920388,0.68156134076712,0.771352487682648,"MAK","4117"
"ENSG00000153157",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533867,0.765434699784071,NA,"SYCP2L","221711"
"ENSG00000197977",138.440519118398,-3.04177882976965,0.205165767429556,-14.8259569219512,9.9551070816842e-50,1.70404608791942e-48,"ELOVL2","54898"
"ENSG00000224531",664.204424935651,0.670138099045188,0.0775874958435419,8.63719200831724,5.76115117285606e-18,3.63942760332416e-17,"SMIM13","221710"
"ENSG00000111859",365.136930404854,-0.792275698985862,0.106336358105993,-7.45065670009263,9.28767523856663e-14,4.80118406404753e-13,"NEDD9","4739"
"ENSG00000205269",37.9827174447562,-0.032773633561141,0.290659960733575,-0.11275592784925,0.910224059915874,0.939703363378147,"TMEM170B","100113407"
"ENSG00000111863",18.957035623776,-0.165461917731599,0.42425800077615,-0.390003058112983,0.696534285591322,0.782492743428989,"ADTRP","84830"
"ENSG00000095951",583.242830931444,0.0162402552250212,0.0788853080252666,0.205871734947393,0.836891104743703,0.889777889317032,"HIVEP1","3096"
"ENSG00000078401",187.05654488053,-0.502440217010065,0.26636727908312,-1.88626853395637,0.059258777252165,0.0998920117971414,"EDN1","1906"
"ENSG00000112137",1.94357561079221,2.1013249237323,1.45395104895121,1.44525149264693,0.148387257529702,0.224780212350889,"PHACTR1","221692"
"ENSG00000145979",214.523932855739,0.37637349365033,0.125854744758555,2.99053877048799,0.00278485774472464,0.00601277958420037,"TBC1D7","51256"
"ENSG00000145990",88.9445229177702,-0.539240587133893,0.196420540989698,-2.74533704273921,0.00604487801592999,0.0123769675185852,"GFOD1","54438"
"ENSG00000124523",80.9468260733817,-0.45024191457343,0.198676847898839,-2.26620222403911,0.0234390045411492,0.0430138275342369,"SIRT5","23408"
"ENSG00000225921",757.784688790004,-0.230190647300052,0.0716985748762264,-3.21053309214906,0.00132489012614927,0.00299023440722633,"NOL7","51406"
"ENSG00000010017",1039.11048368597,0.512900687556975,0.0663769052037131,7.72709553093601,1.10028077774704e-14,5.96174194942494e-14,"RANBP9","10048"
"ENSG00000050393",392.328056806498,-0.409143424174733,0.0938958213639394,-4.35741887372066,1.316052547219e-05,3.75963993814957e-05,"MCUR1","63933"
"ENSG00000180537",107.750960121623,-0.434893696409368,0.175671243017356,-2.47561119816521,0.013300833526472,0.025651358873743,"RNF182","221687"
"ENSG00000112149",25.4196749578591,-1.48240136711513,0.370132451618017,-4.00505646190946,6.20026696382495e-05,0.000164726675792189,"CD83","9308"
"ENSG00000008083",714.524156011587,1.21827857128438,0.0897699925009141,13.5711114298242,5.94142285693313e-42,8.51796595967709e-41,"JARID2","3720"
"ENSG00000047579",145.192405451414,0.180117207740015,0.149255775104258,1.2067687673338,0.227521207339477,0.323138862342225,"DTNBP1","84062"
"ENSG00000007944",44.2585688874137,0.342236573287259,0.266543086736908,1.28398217893028,0.199148191012543,0.289795225033852,"MYLIP","29116"
"ENSG00000137198",90.8069375641053,-0.885792049789327,0.190943528773415,-4.63902628949768,3.50054527148201e-06,1.06483046875339e-05,"GMPR","2766"
"ENSG00000124788",624.056868074327,0.785875590469627,0.0794298016655366,9.89396390260164,4.4216511846601e-23,3.51111504092245e-22,"ATXN1","6310"
"ENSG00000112183",254.135811474577,0.0586027382232859,0.123963763726542,0.472740875733338,0.636398060323785,0.732867214646972,"RBM24","221662"
"ENSG00000112186",594.764952135933,-2.53736074346002,0.102393456215421,-24.7804970868624,1.45499059386706e-135,1.11685684231316e-133,"CAP2","10486"
"ENSG00000137414",573.781379237565,-0.758401955467542,0.0836994182719267,-9.06101823794772,1.29238395142239e-19,8.77749063413051e-19,"FAM8A1","51439"
"ENSG00000124789",1177.51995188955,-0.0163900105682447,0.0610825586561434,-0.268325540528029,0.78844874832022,0.852639763394144,"NUP153","9972"
"ENSG00000137177",1765.17620000141,0.0837411721785403,0.0550583627167196,1.52095282254208,0.128271676805657,0.197768382964931,"KIF13A","63971"
"ENSG00000187566",15.6984752563861,-0.627101044862332,0.45785599664818,-1.36964689652018,0.170797152873871,0.253546377825857,"NHLRC1","378884"
"ENSG00000137364",345.140877487719,-0.969156592683404,0.102289434518745,-9.47465001877395,2.67656434686386e-21,1.97829515266196e-20,"TPMT","7172"
"ENSG00000165097",298.784226274487,-0.780607024608252,0.108782603530018,-7.17584429198598,7.18623067031483e-13,3.54216279662541e-12,"KDM1B","221656"
"ENSG00000124795",1373.42152304554,-1.49727045988501,0.0628971093232686,-23.8050758770101,2.95905732191725e-125,1.91274503554458e-123,"DEK","7913"
"ENSG00000137393",31.921447039,-1.20204311333036,0.323186331520538,-3.7193500965061,0.000199736045271741,0.000501227623908552,"RNF144B","255488"
"ENSG00000172201",102.662474606563,1.12046197851232,0.181276068892262,6.1809701929174,6.37088459345338e-10,2.61470613027892e-09,"ID4","3400"
"ENSG00000172197",14.3384166783033,-1.3360264510275,0.495532351490139,-2.69614374724449,0.00701473878783452,0.0141970914934228,"MBOAT1","154141"
"ENSG00000112242",533.047816467535,0.0156123052095974,0.0845669189084038,0.184614804596433,0.85353117316054,0.900869962592171,"E2F3","1871"
"ENSG00000145996",130.151891013581,-0.447463579391706,0.15838083298583,-2.82523819932012,0.00472454791082134,0.00985010427354433,"CDKAL1","54901"
"ENSG00000124766",2576.65254960143,2.39228794576996,0.0617086151812924,38.767487144894,0,0,"SOX4","6659"
"ENSG00000172179",0.343793552359272,-0.175813377778436,2.97386105837035,-0.0591195668955631,0.952856873769878,NA,"PRL","5617"
"ENSG00000146038",0.434770162032862,-2.3925243267584,2.8600392425619,-0.836535489147794,0.402853720253726,NA,"DCDC2","51473"
"ENSG00000124532",311.831568495703,-0.313734207785504,0.107130255512192,-2.92853037907484,0.00340568550178149,0.00726487088221965,"MRS2","57380"
"ENSG00000112293",3.34922880742585,-1.80620565316791,1.06696531184124,-1.6928438376792,0.0904851958904348,0.145348317932777,"GPLD1","2822"
"ENSG00000112294",26.686584200075,-1.60247563657943,0.366770830898934,-4.36914689385699,1.24732847125496e-05,3.57161978032945e-05,"ALDH5A1","7915"
"ENSG00000137261",4.44795846297721,0.663459681783845,0.837814258428981,0.791893519487153,0.428422765975844,0.543503522330599,"KIAA0319","9856"
"ENSG00000111802",656.607097114607,0.531190237229385,0.077183869612413,6.88214052880236,5.89598052703429e-12,2.76032277660201e-11,"TDP2","51567"
"ENSG00000112304",197.399313863118,0.0173256148574261,0.136111118963228,0.127290224262331,0.898710697277876,0.930401675785427,"ACOT13","55856"
"ENSG00000112308",2087.34773372006,-0.82863493458052,0.05568218051356,-14.8815101516853,4.34578304229997e-50,7.49978342826896e-49,"C6orf62","81688"
"ENSG00000112312",148.220878583035,-1.46386224827505,0.160189031873027,-9.13834256414869,6.34167733599817e-20,4.37359104248672e-19,"GMNN","51053"
"ENSG00000111913",91.8473549488077,-0.0317716642027061,0.201407976463903,-0.157747795099865,0.874655536922083,0.915270754271347,"RIPOR2","9750"
"ENSG00000079691",90.0246456479012,-0.346980490257608,0.193489837453045,-1.79327501033128,0.0729289611650406,0.120199846751327,"CARMIL1","55604"
"ENSG00000112343",460.910194197442,0.245060268518767,0.0884138659871384,2.77174022177037,0.00557575143526743,0.0114818254370506,"TRIM38","10475"
"ENSG00000275714",1.20885120841612,-1.65578877797932,1.84255055691748,-0.898639536246644,0.368844692564795,0.482088779622202,"H3C1","8350"
"ENSG00000278705",0.144923387344287,-1.13759814349974,4.0804728567969,-0.278790763576536,0.780405403141678,NA,"H4C2","8366"
"ENSG00000274267",1.94828486831715,-1.17825273917974,1.29553026604914,-0.909475270518339,0.36309930563049,0.476057073781884,NA,NA
"ENSG00000276410",0.524359606764385,0.733253163730168,2.57840773604767,0.28438216092779,0.776117528410858,0.844039266065469,"H2BC3","3018"
"ENSG00000278272",0.943604139479462,-0.0804144521421847,1.77307814972148,-0.0453530218929248,0.963825925525881,0.974872451472132,NA,NA
"ENSG00000187837",300.864291323911,0.197328191798188,0.109060762468964,1.8093417589515,0.0703979252397477,0.11649726276481,"H1-2","3006"
"ENSG00000010704",172.367789229143,-0.585739760108931,0.14379234493495,-4.0735114263135,4.63095783938451e-05,0.000125047740265388,"HFE","3077"
"ENSG00000197061",1.40281757208086,1.66095014657814,1.665653457308,0.99717629696068,0.318678944105752,0.42728259445329,"H4C3","8364"
"ENSG00000187475",0.490691851784492,2.31472564985446,2.55147730843091,0.907209968987714,0.36429577296689,NA,"H1-6","3010"
"ENSG00000180596",94.9050177720114,0.344995230545047,0.18404059700975,1.87456048366747,0.0608532138333331,0.102287256555162,"H2BC4","8347"
"ENSG00000180573",1093.53909307489,1.09161998431992,0.0648970984512473,16.8207825984697,1.7187324572172e-63,3.92723704720421e-62,"H2AC6","8334"
"ENSG00000168298",0.911514783367299,-0.870926514608904,1.93064317058165,-0.451106930519179,0.651912482898678,0.746069744755452,"H1-4","3008"
"ENSG00000158373",190.420821969902,1.38469215391865,0.143536130521741,9.64699374913775,5.06178577421423e-22,3.88747257636109e-21,"H2BC5","3017"
"ENSG00000274290",1.0723909605769,-1.10313479391392,1.80533903512177,-0.611040238123205,0.541172941996971,0.650714434131627,"H2BC6","8344"
"ENSG00000277157",1.65892926615126,-1.96450120464097,1.58217716645971,-1.24164426480554,0.214367842274129,0.308049264765612,"H4C4","8360"
"ENSG00000197409",22.6275042877118,-0.167964575020007,0.383941029361524,-0.437474930197809,0.661766953408393,0.755528806207522,"H3C4","8351"
"ENSG00000196866",8.35797925699155,-0.161219586327935,0.619381207142657,-0.260291375438524,0.794639024791324,0.857349190876613,"H2AC7","3013"
"ENSG00000277224",1.32501527098049,2.57054373477937,1.74709416911956,1.47132523261455,0.141203182603191,0.215275848095692,"H2BC7","8343"
"ENSG00000276966",5.92948972110783,0.94527791356337,0.745649262068332,1.26772460143164,0.204896316113048,0.296578462666873,"H4C5","8367"
"ENSG00000273802",41.4513213946772,0.672181626282807,0.27698827536971,2.42675118788191,0.0152347000269209,0.0290577208485519,"H2BC8","8339"
"ENSG00000277075",6.89807883466687,1.10155291005312,0.713493734899941,1.543885890193,0.122615978866949,0.190022533810841,"H2AC8","3012"
"ENSG00000274750",8.87331722985337,0.193898197880899,0.609407816136922,0.318174780084103,0.750352362061693,0.824086387263277,"H3C6","8353"
"ENSG00000124575",0.782727962269861,0.34277597471337,2.00496399003173,0.170963656413573,0.864252342789631,0.909031617758606,"H1-3","3007"
"ENSG00000277775",0.863988911245929,-2.06357329450261,2.04997583884169,-1.00663298337633,0.31411117805572,0.422156715501112,"H3C7","8968"
"ENSG00000275713",3.93648678658218,-2.8468163158687,1.13604388118413,-2.50590348050762,0.0122138955949066,0.023724756390095,"H2BC9","8345"
"ENSG00000273983",1.49608148676037,-3.02924584868285,1.67942833578183,-1.80373629772814,0.071272656405819,0.117720095271653,"H3C8","8355"
"ENSG00000278588",0.752898573728948,-1.9330616903898,2.13934726973096,-0.903575458617758,0.366220559304582,0.479279387215648,"H2BC10","8346"
"ENSG00000158406",59.8942226076227,0.567471291525729,0.242794148377887,2.33725275224719,0.0194260456904841,0.0362727811207848,"H4C8","8365"
"ENSG00000186470",362.791185719032,0.911292193493825,0.105574369882463,8.63175593194046,6.04171971771315e-18,3.81013543858179e-17,"BTN3A2","11118"
"ENSG00000124508",288.637013046986,0.994687581244851,0.115594986625546,8.60493703301344,7.63586667988074e-18,4.79290473288255e-17,"BTN2A2","10385"
"ENSG00000026950",280.788550382968,0.516254668248931,0.111922143998512,4.61262311286491,3.97618888785774e-06,1.20158031226671e-05,"BTN3A1","11119"
"ENSG00000111801",251.7636468062,0.435291077130681,0.121727833895838,3.57593709835629,0.000348975561318084,0.000851241612496842,"BTN3A3","10384"
"ENSG00000112763",1419.03727296118,0.681254189209751,0.058181984762742,11.7090228528265,1.14592627799296e-31,1.19862750071399e-30,"BTN2A1","11120"
"ENSG00000124557",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533867,0.765434699784071,NA,"BTN1A1","696"
"ENSG00000182952",801.415946817956,0.62524713764596,0.0723974959763415,8.63630888353213,5.80584005778049e-18,3.66608700820775e-17,"HMGN4","10473"
"ENSG00000146109",314.382301700303,0.14676691457778,0.10487179731908,1.39948888385341,0.161666429485153,0.241892369314942,"ABT1","29777"
"ENSG00000181315",160.930138534754,0.62004285823927,0.152484616321602,4.06626499903146,4.77726111420686e-05,0.00012873884494639,"ZNF322","79692"
"ENSG00000124635",58.0660604494671,1.18291400271482,0.242855084720087,4.87086364314028,1.11111503138861e-06,3.54988366195651e-06,"H2BC11","8970"
"ENSG00000196787",36.2355083151567,-0.209893764869415,0.301780391485958,-0.695518233759008,0.486730588326151,0.599434729736009,"H2AC11","8969"
"ENSG00000276180",224.38131827193,-0.129401589343614,0.126888490157262,-1.0198055724616,0.307820679852267,0.414723574336111,"H4C9","8294"
"ENSG00000197903",577.951322767165,-0.18309369515952,0.0876373396292445,-2.08922014216896,0.0366879110919324,0.064677803070921,"H2BC12","85236"
"ENSG00000274997",0.182309748120255,-1.1375983718191,4.01614646336846,-0.283256196504588,0.776980452864611,NA,"H2AC12","85235"
"ENSG00000112812",0.603102032368736,-0.00947384637255589,2.32482831648076,-0.00407507354646171,0.996748570732139,0.998035222192422,"PRSS16","10279"
"ENSG00000158553",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533867,0.765434699784071,NA,"POM121L2","94026"
"ENSG00000124613",23.2684973058627,0.60255530570123,0.380115906135022,1.58518834906949,0.112923546859643,0.176899153233143,"ZNF391","346157"
"ENSG00000096654",119.948417572381,0.38291962126624,0.171176243165473,2.23699045022316,0.0252869642001291,0.0461179653980327,"ZNF184","7738"
"ENSG00000185130",0.438934409910589,0.661029337245471,2.5730408560452,0.256905884604368,0.797251427757741,NA,"H2BC13","8340"
"ENSG00000196747",7.94256478779543,0.891852412256979,0.67135100240642,1.32844429971831,0.184031372978434,0.270910243742064,"H2AC13","8329"
"ENSG00000278828",30.9626542490048,0.418640778246941,0.318212901090927,1.31559964040338,0.188308454332338,0.276167782996151,"H3C10","8357"
"ENSG00000273703",0.207974888783441,-1.13759906922418,3.81294567170241,-0.298351764533867,0.765434699784071,NA,"H2BC14","8342"
"ENSG00000197238",0.517938701215057,0.785794773850208,2.45201358203302,0.320469176683225,0.748612692693992,0.822918014207998,"H4C11","8363"
"ENSG00000273542",4.07776021271875,0.477811059690384,0.89823531357896,0.531944193762074,0.594764647450941,0.698234935011309,"H4C12","8362"
"ENSG00000233822",20.3968501292661,0.0797369579032349,0.400878067835736,0.198905762876277,0.84233646146661,0.893577119896598,"H2BC15","8341"
"ENSG00000276903",0.359746342224585,-0.175813243892764,2.93054158114365,-0.059993430915303,0.952160866638093,NA,"H2AC16","8332"
"ENSG00000184357",1.18967429517707,-3.79816210954149,1.8150213319976,-2.09262670503231,0.036382490749383,0.0641931220716396,"H1-5","3009"
"ENSG00000275379",0.852694851680678,-0.595903848482993,2.03507831412941,-0.29281617535093,0.769662663760619,0.839286584171029,"H3C11","8354"
"ENSG00000275126",0.158192358990472,0.785955208142751,4.0804728567969,0.192613757210411,0.847261469988086,NA,"H4C13","8368"
"ENSG00000197153",0.511090635118201,-1.06251184651185,2.46445271621226,-0.431135010025625,0.666370205647476,0.758492747206712,"H3C12","8356"
"ENSG00000274641",1.52191052391454,0.729954254928091,1.47663218057445,0.49433722529609,0.621068039523329,0.720108627684275,"H2BC17","8348"
"ENSG00000124657",1.02902933633326,-0.137056173901813,1.73390816610498,-0.0790446556403811,0.936997104091665,0.957129423350635,"OR2B6","26212"
